"","country_code","country","region","year","life_expect","life_exp60","adult_mortality","infant_mort","age1_4mort","alcohol","bmi","age5_19thinness","age5_19obesity","hepatitis","measles","polio","diphtheria","basic_water","doctors","hospitals","gni_capita","gghe_d","che_gdp","une_pop","une_infant","une_life","une_hiv","une_gni","une_poverty","une_edu_spend","une_literacy","une_school","PM_value","income_group","health_exp","Developed / Developing Countries"
"1899","CHL","Chile","Americas",2010,78.32958,22.4313,93.62885,0.00738499999999999,0.000345,7.55,27.4,0.8,12.7,92,93,92,92,98.40616,14.333,NA,17010,3.19128,6.77489,17062.536,7.4,78.779,0.4,16880,NA,4.16209,NA,9.84954,99.2864982318215,"High income",59.027,"Developing"
"1900","CHL","Chile","Americas",2010,78.32958,22.4313,93.62885,0.00738499999999999,0.000345,7.55,27.4,0.8,12.7,92,93,92,92,98.40616,14.333,NA,17010,3.19128,6.77489,17062.536,7.4,78.779,0.4,16880,NA,4.16209,NA,9.84954,99.2864982318215,"High income",40.973,"Developing"
"1901","CHL","Chile","Americas",2010,78.32958,22.4313,93.62885,0.00738499999999999,0.000345,7.55,27.4,0.8,12.7,92,93,92,92,98.40616,14.333,NA,17010,3.19128,6.77489,17062.536,7.4,78.779,0.4,16880,NA,4.16209,NA,9.84954,99.2864982318215,"High income",740.353,"Developing"
"1902","CHL","Chile","Americas",2010,78.32958,22.4313,93.62885,0.00738499999999999,0.000345,7.55,27.4,0.8,12.7,92,93,92,92,98.40616,14.333,NA,17010,3.19128,6.77489,17062.536,7.4,78.779,0.4,16880,NA,4.16209,NA,9.84954,99.2864982318215,"High income",513.902,"Developing"
"1903","CHL","Chile","Americas",2011,79.03093,23.05278,90.39024,0.007285,3e-04,7.02,27.5,0.8,13.1,94,91,93,94,98.65868,15.854,NA,19040,3.1934,6.77179,17233.576,7.3,78.986,0.4,19110,1.6,4.04519,96.70301,9.5417,99.3197611890526,"High income",6.772,"Developing"
"1904","CHL","Chile","Americas",2011,79.03093,23.05278,90.39024,0.007285,3e-04,7.02,27.5,0.8,13.1,94,91,93,94,98.65868,15.854,NA,19040,3.1934,6.77179,17233.576,7.3,78.986,0.4,19110,1.6,4.04519,96.70301,9.5417,99.3197611890526,"High income",467.621,"Developing"
"1905","CHL","Chile","Americas",2011,79.03093,23.05278,90.39024,0.007285,3e-04,7.02,27.5,0.8,13.1,94,91,93,94,98.65868,15.854,NA,19040,3.1934,6.77179,17233.576,7.3,78.986,0.4,19110,1.6,4.04519,96.70301,9.5417,99.3197611890526,"High income",2.336,"Developing"
"1906","CHL","Chile","Americas",2011,79.03093,23.05278,90.39024,0.007285,3e-04,7.02,27.5,0.8,13.1,94,91,93,94,98.65868,15.854,NA,19040,3.1934,6.77179,17233.576,7.3,78.986,0.4,19110,1.6,4.04519,96.70301,9.5417,99.3197611890526,"High income",34.499,"Developing"
"1907","CHL","Chile","Americas",2011,79.03093,23.05278,90.39024,0.007285,3e-04,7.02,27.5,0.8,13.1,94,91,93,94,98.65868,15.854,NA,19040,3.1934,6.77179,17233.576,7.3,78.986,0.4,19110,1.6,4.04519,96.70301,9.5417,99.3197611890526,"High income",1355.452,"Developing"
"1908","CHL","Chile","Americas",2011,79.03093,23.05278,90.39024,0.007285,3e-04,7.02,27.5,0.8,13.1,94,91,93,94,98.65868,15.854,NA,19040,3.1934,6.77179,17233.576,7.3,78.986,0.4,19110,1.6,4.04519,96.70301,9.5417,99.3197611890526,"High income",4.026,"Developing"
"1909","CHL","Chile","Americas",2011,79.03093,23.05278,90.39024,0.007285,3e-04,7.02,27.5,0.8,13.1,94,91,93,94,98.65868,15.854,NA,19040,3.1934,6.77179,17233.576,7.3,78.986,0.4,19110,1.6,4.04519,96.70301,9.5417,99.3197611890526,"High income",2.745,"Developing"
"1910","CHL","Chile","Americas",2011,79.03093,23.05278,90.39024,0.007285,3e-04,7.02,27.5,0.8,13.1,94,91,93,94,98.65868,15.854,NA,19040,3.1934,6.77179,17233.576,7.3,78.986,0.4,19110,1.6,4.04519,96.70301,9.5417,99.3197611890526,"High income",59.458,"Developing"
"1911","CHL","Chile","Americas",2011,79.03093,23.05278,90.39024,0.007285,3e-04,7.02,27.5,0.8,13.1,94,91,93,94,98.65868,15.854,NA,19040,3.1934,6.77179,17233.576,7.3,78.986,0.4,19110,1.6,4.04519,96.70301,9.5417,99.3197611890526,"High income",40.542,"Developing"
"1912","CHL","Chile","Americas",2011,79.03093,23.05278,90.39024,0.007285,3e-04,7.02,27.5,0.8,13.1,94,91,93,94,98.65868,15.854,NA,19040,3.1934,6.77179,17233.576,7.3,78.986,0.4,19110,1.6,4.04519,96.70301,9.5417,99.3197611890526,"High income",805.926,"Developing"
"1913","CHL","Chile","Americas",2011,79.03093,23.05278,90.39024,0.007285,3e-04,7.02,27.5,0.8,13.1,94,91,93,94,98.65868,15.854,NA,19040,3.1934,6.77179,17233.576,7.3,78.986,0.4,19110,1.6,4.04519,96.70301,9.5417,99.3197611890526,"High income",549.526,"Developing"
"1914","CHL","Chile","Americas",2012,79.02116,22.96528,89.08683,0.00727,3e-04,8.35,27.6,0.8,13.5,90,90,90,90,98.90936,17.471,NA,20140,3.36552,7.02092,17400.347,7.2,79.176,0.4,20490,NA,NA,NA,NA,99.2994810676024,"High income",7.021,"Developing"
"1915","CHL","Chile","Americas",2012,79.02116,22.96528,89.08683,0.00727,3e-04,8.35,27.6,0.8,13.5,90,90,90,90,98.90936,17.471,NA,20140,3.36552,7.02092,17400.347,7.2,79.176,0.4,20490,NA,NA,NA,NA,99.2994810676024,"High income",496.198,"Developing"
"1916","CHL","Chile","Americas",2012,79.02116,22.96528,89.08683,0.00727,3e-04,8.35,27.6,0.8,13.5,90,90,90,90,98.90936,17.471,NA,20140,3.36552,7.02092,17400.347,7.2,79.176,0.4,20490,NA,NA,NA,NA,99.2994810676024,"High income",2.346,"Developing"
"1917","CHL","Chile","Americas",2012,79.02116,22.96528,89.08683,0.00727,3e-04,8.35,27.6,0.8,13.5,90,90,90,90,98.90936,17.471,NA,20140,3.36552,7.02092,17400.347,7.2,79.176,0.4,20490,NA,NA,NA,NA,99.2994810676024,"High income",33.408,"Developing"
"1918","CHL","Chile","Americas",2012,79.02116,22.96528,89.08683,0.00727,3e-04,8.35,27.6,0.8,13.5,90,90,90,90,98.90936,17.471,NA,20140,3.36552,7.02092,17400.347,7.2,79.176,0.4,20490,NA,NA,NA,NA,99.2994810676024,"High income",1485.284,"Developing"
"1919","CHL","Chile","Americas",2012,79.02116,22.96528,89.08683,0.00727,3e-04,8.35,27.6,0.8,13.5,90,90,90,90,98.90936,17.471,NA,20140,3.36552,7.02092,17400.347,7.2,79.176,0.4,20490,NA,NA,NA,NA,99.2994810676024,"High income",4.212,"Developing"
"1920","CHL","Chile","Americas",2012,79.02116,22.96528,89.08683,0.00727,3e-04,8.35,27.6,0.8,13.5,90,90,90,90,98.90936,17.471,NA,20140,3.36552,7.02092,17400.347,7.2,79.176,0.4,20490,NA,NA,NA,NA,99.2994810676024,"High income",2.809,"Developing"
"1921","CHL","Chile","Americas",2012,79.02116,22.96528,89.08683,0.00727,3e-04,8.35,27.6,0.8,13.5,90,90,90,90,98.90936,17.471,NA,20140,3.36552,7.02092,17400.347,7.2,79.176,0.4,20490,NA,NA,NA,NA,99.2994810676024,"High income",59.996,"Developing"
"1922","CHL","Chile","Americas",2012,79.02116,22.96528,89.08683,0.00727,3e-04,8.35,27.6,0.8,13.5,90,90,90,90,98.90936,17.471,NA,20140,3.36552,7.02092,17400.347,7.2,79.176,0.4,20490,NA,NA,NA,NA,99.2994810676024,"High income",40.004,"Developing"
"1923","CHL","Chile","Americas",2012,79.02116,22.96528,89.08683,0.00727,3e-04,8.35,27.6,0.8,13.5,90,90,90,90,98.90936,17.471,NA,20140,3.36552,7.02092,17400.347,7.2,79.176,0.4,20490,NA,NA,NA,NA,99.2994810676024,"High income",891.117,"Developing"
"1924","CHL","Chile","Americas",2012,79.02116,22.96528,89.08683,0.00727,3e-04,8.35,27.6,0.8,13.5,90,90,90,90,98.90936,17.471,NA,20140,3.36552,7.02092,17400.347,7.2,79.176,0.4,20490,NA,NA,NA,NA,99.2994810676024,"High income",594.167,"Developing"
"1925","CHL","Chile","Americas",2013,79.18864,23.19807,89.92947,0.00737999999999999,3e-04,7.23,27.7,0.8,13.9,90,90,90,91,99.1583,18.806,1.04429,21030,3.54739,7.44478,17571.507,7.1,79.349,0.4,21470,0.9,4.52943,96.26706,10.437,99.301999621247,"High income",7.445,"Developing"
"1926","CHL","Chile","Americas",2013,79.18864,23.19807,89.92947,0.00737999999999999,3e-04,7.23,27.7,0.8,13.9,90,90,90,91,99.1583,18.806,1.04429,21030,3.54739,7.44478,17571.507,7.1,79.349,0.4,21470,0.9,4.52943,96.26706,10.437,99.301999621247,"High income",557.761,"Developing"
"1927","CHL","Chile","Americas",2013,79.18864,23.19807,89.92947,0.00737999999999999,3e-04,7.23,27.7,0.8,13.9,90,90,90,91,99.1583,18.806,1.04429,21030,3.54739,7.44478,17571.507,7.1,79.349,0.4,21470,0.9,4.52943,96.26706,10.437,99.301999621247,"High income",2.504,"Developing"
"1928","CHL","Chile","Americas",2013,79.18864,23.19807,89.92947,0.00737999999999999,3e-04,7.23,27.7,0.8,13.9,90,90,90,91,99.1583,18.806,1.04429,21030,3.54739,7.44478,17571.507,7.1,79.349,0.4,21470,0.9,4.52943,96.26706,10.437,99.301999621247,"High income",33.638,"Developing"
"1929","CHL","Chile","Americas",2013,79.18864,23.19807,89.92947,0.00737999999999999,3e-04,7.23,27.7,0.8,13.9,90,90,90,91,99.1583,18.806,1.04429,21030,3.54739,7.44478,17571.507,7.1,79.349,0.4,21470,0.9,4.52943,96.26706,10.437,99.301999621247,"High income",1658.112,"Developing"
"1930","CHL","Chile","Americas",2013,79.18864,23.19807,89.92947,0.00737999999999999,3e-04,7.23,27.7,0.8,13.9,90,90,90,91,99.1583,18.806,1.04429,21030,3.54739,7.44478,17571.507,7.1,79.349,0.4,21470,0.9,4.52943,96.26706,10.437,99.301999621247,"High income",4.419,"Developing"
"1931","CHL","Chile","Americas",2013,79.18864,23.19807,89.92947,0.00737999999999999,3e-04,7.23,27.7,0.8,13.9,90,90,90,91,99.1583,18.806,1.04429,21030,3.54739,7.44478,17571.507,7.1,79.349,0.4,21470,0.9,4.52943,96.26706,10.437,99.301999621247,"High income",3.026,"Developing"
"1932","CHL","Chile","Americas",2013,79.18864,23.19807,89.92947,0.00737999999999999,3e-04,7.23,27.7,0.8,13.9,90,90,90,91,99.1583,18.806,1.04429,21030,3.54739,7.44478,17571.507,7.1,79.349,0.4,21470,0.9,4.52943,96.26706,10.437,99.301999621247,"High income",59.352,"Developing"
"1933","CHL","Chile","Americas",2013,79.18864,23.19807,89.92947,0.00737999999999999,3e-04,7.23,27.7,0.8,13.9,90,90,90,91,99.1583,18.806,1.04429,21030,3.54739,7.44478,17571.507,7.1,79.349,0.4,21470,0.9,4.52943,96.26706,10.437,99.301999621247,"High income",40.645,"Developing"
"1934","CHL","Chile","Americas",2013,79.18864,23.19807,89.92947,0.00737999999999999,3e-04,7.23,27.7,0.8,13.9,90,90,90,91,99.1583,18.806,1.04429,21030,3.54739,7.44478,17571.507,7.1,79.349,0.4,21470,0.9,4.52943,96.26706,10.437,99.301999621247,"High income",984.124,"Developing"
"1935","CHL","Chile","Americas",2013,79.18864,23.19807,89.92947,0.00737999999999999,3e-04,7.23,27.7,0.8,13.9,90,90,90,91,99.1583,18.806,1.04429,21030,3.54739,7.44478,17571.507,7.1,79.349,0.4,21470,0.9,4.52943,96.26706,10.437,99.301999621247,"High income",673.943,"Developing"
"1936","CHL","Chile","Americas",2014,79.30704,23.26837,88.27959,0.00758,0.000275,7.92,27.8,0.8,14.4,95,97,95,95,99.40007,20.278,NA,NA,3.72688,7.8073,17758.959,6.9,79.504,0.4,21990,NA,4.73095,NA,NA,99.1504517547802,"High income",7.807,"Developing"
"1937","CHL","Chile","Americas",2014,79.30704,23.26837,88.27959,0.00758,0.000275,7.92,27.8,0.8,14.4,95,97,95,95,99.40007,20.278,NA,NA,3.72688,7.8073,17758.959,6.9,79.504,0.4,21990,NA,4.73095,NA,NA,99.1504517547802,"High income",601.412,"Developing"
"1938","CHL","Chile","Americas",2014,79.30704,23.26837,88.27959,0.00758,0.000275,7.92,27.8,0.8,14.4,95,97,95,95,99.40007,20.278,NA,NA,3.72688,7.8073,17758.959,6.9,79.504,0.4,21990,NA,4.73095,NA,NA,99.1504517547802,"High income",2.675,"Developing"
"1939","CHL","Chile","Americas",2014,79.30704,23.26837,88.27959,0.00758,0.000275,7.92,27.8,0.8,14.4,95,97,95,95,99.40007,20.278,NA,NA,3.72688,7.8073,17758.959,6.9,79.504,0.4,21990,NA,4.73095,NA,NA,99.1504517547802,"High income",34.269,"Developing"
"1940","CHL","Chile","Americas",2014,79.30704,23.26837,88.27959,0.00758,0.000275,7.92,27.8,0.8,14.4,95,97,95,95,99.40007,20.278,NA,NA,3.72688,7.8073,17758.959,6.9,79.504,0.4,21990,NA,4.73095,NA,NA,99.1504517547802,"High income",1754.988,"Developing"
"1941","CHL","Chile","Americas",2014,79.30704,23.26837,88.27959,0.00758,0.000275,7.92,27.8,0.8,14.4,95,97,95,95,99.40007,20.278,NA,NA,3.72688,7.8073,17758.959,6.9,79.504,0.4,21990,NA,4.73095,NA,NA,99.1504517547802,"High income",4.602,"Developing"
"1942","CHL","Chile","Americas",2014,79.30704,23.26837,88.27959,0.00758,0.000275,7.92,27.8,0.8,14.4,95,97,95,95,99.40007,20.278,NA,NA,3.72688,7.8073,17758.959,6.9,79.504,0.4,21990,NA,4.73095,NA,NA,99.1504517547802,"High income",3.205,"Developing"
"1943","CHL","Chile","Americas",2014,79.30704,23.26837,88.27959,0.00758,0.000275,7.92,27.8,0.8,14.4,95,97,95,95,99.40007,20.278,NA,NA,3.72688,7.8073,17758.959,6.9,79.504,0.4,21990,NA,4.73095,NA,NA,99.1504517547802,"High income",58.948,"Developing"
"1944","CHL","Chile","Americas",2014,79.30704,23.26837,88.27959,0.00758,0.000275,7.92,27.8,0.8,14.4,95,97,95,95,99.40007,20.278,NA,NA,3.72688,7.8073,17758.959,6.9,79.504,0.4,21990,NA,4.73095,NA,NA,99.1504517547802,"High income",41.052,"Developing"
"1945","CHL","Chile","Americas",2014,79.30704,23.26837,88.27959,0.00758,0.000275,7.92,27.8,0.8,14.4,95,97,95,95,99.40007,20.278,NA,NA,3.72688,7.8073,17758.959,6.9,79.504,0.4,21990,NA,4.73095,NA,NA,99.1504517547802,"High income",1034.529,"Developing"
"1946","CHL","Chile","Americas",2014,79.30704,23.26837,88.27959,0.00758,0.000275,7.92,27.8,0.8,14.4,95,97,95,95,99.40007,20.278,NA,NA,3.72688,7.8073,17758.959,6.9,79.504,0.4,21990,NA,4.73095,NA,NA,99.1504517547802,"High income",720.459,"Developing"
"1947","CHL","Chile","Americas",2015,79.37881,23.33201,88.14423,0.00754,0.00028,7.89,27.9,0.8,14.8,97,96,96,96,99.60089,21.47,NA,NA,3.98668,8.30269,17969.353,6.7,79.646,0.5,22010,1.3,4.87531,96.87413,10.25012,98.5762989258251,"High income",8.303,"Developing"
"1948","CHL","Chile","Americas",2015,79.37881,23.33201,88.14423,0.00754,0.00028,7.89,27.9,0.8,14.8,97,96,96,96,99.60089,21.47,NA,NA,3.98668,8.30269,17969.353,6.7,79.646,0.5,22010,1.3,4.87531,96.87413,10.25012,98.5762989258251,"High income",632.745,"Developing"
"1949","CHL","Chile","Americas",2015,79.37881,23.33201,88.14423,0.00754,0.00028,7.89,27.9,0.8,14.8,97,96,96,96,99.60089,21.47,NA,NA,3.98668,8.30269,17969.353,6.7,79.646,0.5,22010,1.3,4.87531,96.87413,10.25012,98.5762989258251,"High income",2.865,"Developing"
"1950","CHL","Chile","Americas",2015,79.37881,23.33201,88.14423,0.00754,0.00028,7.89,27.9,0.8,14.8,97,96,96,96,99.60089,21.47,NA,NA,3.98668,8.30269,17969.353,6.7,79.646,0.5,22010,1.3,4.87531,96.87413,10.25012,98.5762989258251,"High income",34.509,"Developing"
"1951","CHL","Chile","Americas",2015,79.37881,23.33201,88.14423,0.00754,0.00028,7.89,27.9,0.8,14.8,97,96,96,96,99.60089,21.47,NA,NA,3.98668,8.30269,17969.353,6.7,79.646,0.5,22010,1.3,4.87531,96.87413,10.25012,98.5762989258251,"High income",1833.552,"Developing"
"1952","CHL","Chile","Americas",2015,79.37881,23.33201,88.14423,0.00754,0.00028,7.89,27.9,0.8,14.8,97,96,96,96,99.60089,21.47,NA,NA,3.98668,8.30269,17969.353,6.7,79.646,0.5,22010,1.3,4.87531,96.87413,10.25012,98.5762989258251,"High income",4.878,"Developing"
"1953","CHL","Chile","Americas",2015,79.37881,23.33201,88.14423,0.00754,0.00028,7.89,27.9,0.8,14.8,97,96,96,96,99.60089,21.47,NA,NA,3.98668,8.30269,17969.353,6.7,79.646,0.5,22010,1.3,4.87531,96.87413,10.25012,98.5762989258251,"High income",3.425,"Developing"
"1954","CHL","Chile","Americas",2015,79.37881,23.33201,88.14423,0.00754,0.00028,7.89,27.9,0.8,14.8,97,96,96,96,99.60089,21.47,NA,NA,3.98668,8.30269,17969.353,6.7,79.646,0.5,22010,1.3,4.87531,96.87413,10.25012,98.5762989258251,"High income",58.746,"Developing"
"1955","CHL","Chile","Americas",2015,79.37881,23.33201,88.14423,0.00754,0.00028,7.89,27.9,0.8,14.8,97,96,96,96,99.60089,21.47,NA,NA,3.98668,8.30269,17969.353,6.7,79.646,0.5,22010,1.3,4.87531,96.87413,10.25012,98.5762989258251,"High income",41.254,"Developing"
"1956","CHL","Chile","Americas",2015,79.37881,23.33201,88.14423,0.00754,0.00028,7.89,27.9,0.8,14.8,97,96,96,96,99.60089,21.47,NA,NA,3.98668,8.30269,17969.353,6.7,79.646,0.5,22010,1.3,4.87531,96.87413,10.25012,98.5762989258251,"High income",1077.144,"Developing"
"1957","CHL","Chile","Americas",2015,79.37881,23.33201,88.14423,0.00754,0.00028,7.89,27.9,0.8,14.8,97,96,96,96,99.60089,21.47,NA,NA,3.98668,8.30269,17969.353,6.7,79.646,0.5,22010,1.3,4.87531,96.87413,10.25012,98.5762989258251,"High income",756.409,"Developing"
"1958","CHL","Chile","Americas",2016,79.51848,23.44258,87.42916,0.00740999999999999,0.00028,7.7801,28,0.8,15.2,95,93,95,95,99.62218,22.937,NA,NA,4.22677,8.51739,18209.068,6.5,79.779,0.5,22250,NA,5.34415,NA,NA,97.594418737426,"High income",8.519,"Developing"
"1959","CHL","Chile","Americas",2016,79.51848,23.44258,87.42916,0.00740999999999999,0.00028,7.7801,28,0.8,15.2,95,93,95,95,99.62218,22.937,NA,NA,4.22677,8.51739,18209.068,6.5,79.779,0.5,22250,NA,5.34415,NA,NA,97.594418737426,"High income",674.602,"Developing"
"1960","CHL","Chile","Americas",2016,79.51848,23.44258,87.42916,0.00740999999999999,0.00028,7.7801,28,0.8,15.2,95,93,95,95,99.62218,22.937,NA,NA,4.22677,8.51739,18209.068,6.5,79.779,0.5,22250,NA,5.34415,NA,NA,97.594418737426,"High income",2.96,"Developing"
"1961","CHL","Chile","Americas",2016,79.51848,23.44258,87.42916,0.00740999999999999,0.00028,7.7801,28,0.8,15.2,95,93,95,95,99.62218,22.937,NA,NA,4.22677,8.51739,18209.068,6.5,79.779,0.5,22250,NA,5.34415,NA,NA,97.594418737426,"High income",34.751,"Developing"
"1962","CHL","Chile","Americas",2016,79.51848,23.44258,87.42916,0.00740999999999999,0.00028,7.7801,28,0.8,15.2,95,93,95,95,99.62218,22.937,NA,NA,4.22677,8.51739,18209.068,6.5,79.779,0.5,22250,NA,5.34415,NA,NA,97.594418737426,"High income",1941.256,"Developing"
"1963","CHL","Chile","Americas",2016,79.51848,23.44258,87.42916,0.00740999999999999,0.00028,7.7801,28,0.8,15.2,95,93,95,95,99.62218,22.937,NA,NA,4.22677,8.51739,18209.068,6.5,79.779,0.5,22250,NA,5.34415,NA,NA,97.594418737426,"High income",4.983,"Developing"
"1964","CHL","Chile","Americas",2016,79.51848,23.44258,87.42916,0.00740999999999999,0.00028,7.7801,28,0.8,15.2,95,93,95,95,99.62218,22.937,NA,NA,4.22677,8.51739,18209.068,6.5,79.779,0.5,22250,NA,5.34415,NA,NA,97.594418737426,"High income",3.536,"Developing"
"1965","CHL","Chile","Americas",2016,79.51848,23.44258,87.42916,0.00740999999999999,0.00028,7.7801,28,0.8,15.2,95,93,95,95,99.62218,22.937,NA,NA,4.22677,8.51739,18209.068,6.5,79.779,0.5,22250,NA,5.34415,NA,NA,97.594418737426,"High income",58.492,"Developing"
"1966","CHL","Chile","Americas",2016,79.51848,23.44258,87.42916,0.00740999999999999,0.00028,7.7801,28,0.8,15.2,95,93,95,95,99.62218,22.937,NA,NA,4.22677,8.51739,18209.068,6.5,79.779,0.5,22250,NA,5.34415,NA,NA,97.594418737426,"High income",41.508,"Developing"
"1967","CHL","Chile","Americas",2016,79.51848,23.44258,87.42916,0.00740999999999999,0.00028,7.7801,28,0.8,15.2,95,93,95,95,99.62218,22.937,NA,NA,4.22677,8.51739,18209.068,6.5,79.779,0.5,22250,NA,5.34415,NA,NA,97.594418737426,"High income",1135.48,"Developing"
"1968","CHL","Chile","Americas",2016,79.51848,23.44258,87.42916,0.00740999999999999,0.00028,7.7801,28,0.8,15.2,95,93,95,95,99.62218,22.937,NA,NA,4.22677,8.51739,18209.068,6.5,79.779,0.5,22250,NA,5.34415,NA,NA,97.594418737426,"High income",805.776,"Developing"
"1969","CHN","China","Western Pacific",2000,72.09383,18.34808,110.3129,0.02827,0.00183,3.01254,22.4,5.8,2.1,60,84,86,85,80.39258,12.356,NA,2830,0.98305,4.47342,1290550.765,30.1,71.397,NA,2900,NA,NA,90.92021,5.92727,99.999996120588,"Upper middle income",4.487,"Developing"
"1970","CHN","China","Western Pacific",2000,72.09383,18.34808,110.3129,0.02827,0.00183,3.01254,22.4,5.8,2.1,60,84,86,85,80.39258,12.356,NA,2830,0.98305,4.47342,1290550.765,30.1,71.397,NA,2900,NA,NA,90.92021,5.92727,99.999996120588,"Upper middle income",2.698,"Developing"
"1971","CHN","China","Western Pacific",2000,72.09383,18.34808,110.3129,0.02827,0.00183,3.01254,22.4,5.8,2.1,60,84,86,85,80.39258,12.356,NA,2830,0.98305,4.47342,1290550.765,30.1,71.397,NA,2900,NA,NA,90.92021,5.92727,99.999996120588,"Upper middle income",60.125,"Developing"
"1972","CHN","China","Western Pacific",2000,72.09383,18.34808,110.3129,0.02827,0.00183,3.01254,22.4,5.8,2.1,60,84,86,85,80.39258,12.356,NA,2830,0.98305,4.47342,1290550.765,30.1,71.397,NA,2900,NA,NA,90.92021,5.92727,99.999996120588,"Upper middle income",0.986,"Developing"
"1973","CHN","China","Western Pacific",2000,72.09383,18.34808,110.3129,0.02827,0.00183,3.01254,22.4,5.8,2.1,60,84,86,85,80.39258,12.356,NA,2830,0.98305,4.47342,1290550.765,30.1,71.397,NA,2900,NA,NA,90.92021,5.92727,99.999996120588,"Upper middle income",3.495,"Developing"
"1974","CHN","China","Western Pacific",2000,72.09383,18.34808,110.3129,0.02827,0.00183,3.01254,22.4,5.8,2.1,60,84,86,85,80.39258,12.356,NA,2830,0.98305,4.47342,1290550.765,30.1,71.397,NA,2900,NA,NA,90.92021,5.92727,99.999996120588,"Upper middle income",21.975,"Developing"
"1975","CHN","China","Western Pacific",2000,72.09383,18.34808,110.3129,0.02827,0.00183,3.01254,22.4,5.8,2.1,60,84,86,85,80.39258,12.356,NA,2830,0.98305,4.47342,1290550.765,30.1,71.397,NA,2900,NA,NA,90.92021,5.92727,99.999996120588,"Upper middle income",77.903,"Developing"
"1976","CHN","China","Western Pacific",2001,72.70892,18.56342,105.0226,0.02565,0.00156,2.80831,22.5,5.7,2.3,65,85,86,86,80.73117,NA,NA,3100,0.9672,4.22035,1299129.752,28.2,71.732,NA,3180,NA,NA,NA,NA,NA,"Upper middle income",4.235,"Developing"
"1977","CHN","China","Western Pacific",2001,72.70892,18.56342,105.0226,0.02565,0.00156,2.80831,22.5,5.7,2.3,65,85,86,86,80.73117,NA,NA,3100,0.9672,4.22035,1299129.752,28.2,71.732,NA,3180,NA,NA,NA,NA,NA,"Upper middle income",2.719,"Developing"
"1978","CHN","China","Western Pacific",2001,72.70892,18.56342,105.0226,0.02565,0.00156,2.80831,22.5,5.7,2.3,65,85,86,86,80.73117,NA,NA,3100,0.9672,4.22035,1299129.752,28.2,71.732,NA,3180,NA,NA,NA,NA,NA,"Upper middle income",64.191,"Developing"
"1979","CHN","China","Western Pacific",2001,72.70892,18.56342,105.0226,0.02565,0.00156,2.80831,22.5,5.7,2.3,65,85,86,86,80.73117,NA,NA,3100,0.9672,4.22035,1299129.752,28.2,71.732,NA,3180,NA,NA,NA,NA,NA,"Upper middle income",0.971,"Developing"
"1980","CHN","China","Western Pacific",2001,72.70892,18.56342,105.0226,0.02565,0.00156,2.80831,22.5,5.7,2.3,65,85,86,86,80.73117,NA,NA,3100,0.9672,4.22035,1299129.752,28.2,71.732,NA,3180,NA,NA,NA,NA,NA,"Upper middle income",3.255,"Developing"
"1981","CHN","China","Western Pacific",2001,72.70892,18.56342,105.0226,0.02565,0.00156,2.80831,22.5,5.7,2.3,65,85,86,86,80.73117,NA,NA,3100,0.9672,4.22035,1299129.752,28.2,71.732,NA,3180,NA,NA,NA,NA,NA,"Upper middle income",22.918,"Developing"
"1982","CHN","China","Western Pacific",2001,72.70892,18.56342,105.0226,0.02565,0.00156,2.80831,22.5,5.7,2.3,65,85,86,86,80.73117,NA,NA,3100,0.9672,4.22035,1299129.752,28.2,71.732,NA,3180,NA,NA,NA,NA,NA,"Upper middle income",76.861,"Developing"
"1983","CHN","China","Western Pacific",2002,73.19035,18.74569,101.0378,0.02365,0.00138,2.87885,22.5,5.5,2.5,70,85,86,86,81.70317,11.134,NA,3430,1.10384,4.34825,1307352.257,26.2,72.061,NA,3520,31.7,NA,NA,NA,NA,"Upper middle income",4.369,"Developing"
